	reply_settings	created_at	lang	conversation_id	author_id	text	edit_history_tweet_ids	id	referenced_tweets	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
962	everyone	2023-03-09T03:12:08.000Z	en	1633452736204210176	907053017433874432	"@waitwha19661081 @Average_Persone @mattgaetz We all know that even if we rub the truth in your face and provide a bunch of proof, it’s useless as long as your wearing your tinfoil hat aka (Blue) MAGA hat. 🤷🏻‍♀️

Were you born yesterday??? You’ve never heard of lobbying aka legal bribery? You disgust me, warmonger."	['1633666953771466753']	1633666953771466753	[{'type': 'replied_to', 'id': '1633664275201028096'}]	0	0	2	0	7	1439420230946770945	
963	everyone	2023-03-09T03:12:08.000Z	en	1633666953595301892	2161123183	RT @ProjectLincoln: Wonder what the MAGA base feels about Tucker’s comments…	['1633666953595301892']	1633666953595301892	[{'type': 'retweeted', 'id': '1633478069024354307'}]	553	0	0	0	0		
964	everyone	2023-03-09T03:12:04.000Z	en	1633666936599871493	1582064877677559815	RT @TheUSASingers: Tucker Carlson, Donald Trump, &amp; the MAGA cult would like us to believe this is a video of peaceful tourists, and somehow…	['1633666936599871493']	1633666936599871493	[{'type': 'retweeted', 'id': '1633466876268527617'}]	1393	0	0	0	0		
965	everyone	2023-03-09T03:12:04.000Z	en	1633666935668842497	72701466	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633666935668842497']	1633666935668842497	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1379	0	0	0	0		
966	everyone	2023-03-09T03:12:02.000Z	en	1633666927015895041	765258136626290688	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633666927015895041']	1633666927015895041	[{'type': 'retweeted', 'id': '1633612605129641984'}]	122	0	0	0	0		
967	everyone	2023-03-09T03:12:01.000Z	en	1633666925862502400	805224049	@SenJohnKennedy We are SICKENED by your stance on the J6 Tourists! Please recant! #MAGA #TuckerCarlson https://t.co/2ruuA8yTRu	['1633666925862502400']	1633666925862502400	[{'type': 'quoted', 'id': '1633661469563801600'}]	0	0	0	0	20	816683274076614656	
968	everyone	2023-03-09T03:12:01.000Z	en	1633666925128564736	1508187851019665409	RT @nkanow: Trump KNEW he lost to Biden &amp; he tried everything he could to fuck things up before he left the WH. He was malicious, vengeful…	['1633666925128564736']	1633666925128564736	[{'type': 'retweeted', 'id': '1633640455295455238'}]	21	0	0	0	0		
969	everyone	2023-03-09T03:12:00.000Z	en	1633666918950514688	1574096740696920065	"Texas Quietly Beats Joe Biden At The Border  #MAGA #TRUMP2024 #Trump

https://t.co/McNrBWjTaf"	['1633666918950514688']	1633666918950514688		0	0	0	0	5		
970	everyone	2023-03-09T03:12:00.000Z	en	1633666918249897984	1566397918353002499	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633666918249897984']	1633666918249897984	[{'type': 'retweeted', 'id': '1633621571205050369'}]	706	0	0	0	0		
971	everyone	2023-03-09T03:11:58.000Z	en	1633666913522835456	1544714037405138946	"RT @JannaPart2: 😍🤩😍REAL #WomenWithPussies CELEBRATE #InternationalWomansDay  !!! 💋❤️

Just sayin’ !!! 😜

Woohoo !!! 🎉☀️😎🥳💥🔥

❤️#TrumpWon202…"	['1633666913522835456']	1633666913522835456	[{'type': 'retweeted', 'id': '1633665979262836739'}]	9	0	0	0	0		
972	everyone	2023-03-09T03:11:58.000Z	en	1633666910670733313	757329377227051008	RT @nypapajoe: I had to repost these facts….Hey MAGA Trolls why do U guys always support &amp; embrace the losers. https://t.co/BhDLJS2Fyt	['1633666910670733313']	1633666910670733313	[{'type': 'retweeted', 'id': '1633288992564101123'}]	30	0	0	0	0		
973	everyone	2023-03-09T03:11:58.000Z	en	1633542796932964389	2172330420	@SenTomCotton They’re talking about maga republicans because they’re liars and traitors!!!!	['1633666910389673988']	1633666910389673988	[{'type': 'replied_to', 'id': '1633542796932964389'}]	0	0	0	0	4	968650362	
974	everyone	2023-03-09T03:11:57.000Z	en	1633666908305195009	1348434454918930438	RT @AlaskaPatriot1: Attention all Patriots🌹❤️ @thejavawitch ❤️🌹is closing in on the 15,000 Followers milestone! Let’s unite to give her a l…	['1633666908305195009']	1633666908305195009	[{'type': 'retweeted', 'id': '1633663612685254657'}]	29	0	0	0	0		
975	everyone	2023-03-09T03:11:57.000Z	en	1633666906438737920	26705671	Mannina Maga dosey is some name, must say. https://t.co/WTxR6v4pxq	['1633666906438737920']	1633666906438737920	[{'type': 'quoted', 'id': '1633517760931336192'}]	0	0	0	0	19		
976	everyone	2023-03-09T03:11:56.000Z	en	1633666904517738496	2218730778	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633666904517738496']	1633666904517738496	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1379	0	0	0	0		
977	everyone	2023-03-09T03:11:56.000Z	en	1633666903875940353	1352629122707632130	"RT @Antman0528: Tweet about Ray Epps, a supposed ""MAGA Republican"", and you'll get attacked by the Liberals on here defending him. I think…"	['1633666903875940353']	1633666903875940353	[{'type': 'retweeted', 'id': '1633447606146744327'}]	143	0	0	0	0		
978	everyone	2023-03-09T03:11:54.000Z	en	1633666894812139520	2370430844	RT @RepTroyNehls: United States Capitol Police Lieutenant Tarik Johnson was wearing a MAGA hat and shouting into a bullhorn on January 6 to…	['1633666894812139520']	1633666894812139520	[{'type': 'retweeted', 'id': '1633277681000230912'}]	3022	0	0	0	0		
979	everyone	2023-03-09T03:11:54.000Z	en	1633666894686486528	242134553	RT @SenateBudget: If MAGA Republicans leveled with the American people about what they’re really up to, they’d be sent home in a heartbeat.…	['1633666894686486528']	1633666894686486528	[{'type': 'retweeted', 'id': '1633521712431079430'}]	212	0	0	0	0		
980	everyone	2023-03-09T03:11:54.000Z	en	1633573309819523073	1586079093891936257	"@POTUS If Dems in Congress get their way MAGA (&amp; any ""unauthorized"" voices) will be railroaded &amp; thrown in jail by this tyrannical government!
https://t.co/7rGkC1NGxp"	['1633666894422245376']	1633666894422245376	[{'type': 'quoted', 'id': '1633378286763122688'}, {'type': 'replied_to', 'id': '1633573309819523073'}]	0	0	0	0	2	1349149096909668363	
981	everyone	2023-03-09T03:11:53.000Z	en	1633666892480274434	1582216858971041793	RT @nadinelporter: @GenFlynn @GovRonDeSantis @LauraLoomer Since it seems DeSantis is throwing his lot in with the RINOs &amp; NeverTrumpers, he…	['1633666892480274434']	1633666892480274434	[{'type': 'retweeted', 'id': '1633483448538001409'}]	11	0	0	0	0		
982	everyone	2023-03-09T03:11:53.000Z	en	1633666892182220800	1447991807850209280	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633666892182220800']	1633666892182220800	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
983	everyone	2023-03-09T03:11:49.000Z	en	1633247209826435073	1004899879909457920	"@ChrisB_Chambers @charliekirk11 Hundreds of hours of video showing violent trumpers vs. 2 minutes of highly edited calm.

Is it common practice for Maga's to attend his rallies wearing body armor and wielding bear spray?"	['1633666873341403137']	1633666873341403137	[{'type': 'replied_to', 'id': '1633247809754497025'}]	0	0	0	0	1	1589786063224061958	
984	everyone	2023-03-09T03:11:48.000Z	en	1633666870300508161	34280873	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633666870300508161']	1633666870300508161	[{'type': 'retweeted', 'id': '1633569264488820736'}]	759	0	0	0	0		
985	everyone	2023-03-09T03:11:48.000Z	en	1633666867997843457	728248668147560450	RT @yalltwistd: @ProjectLincoln @TuckerCarlson Big fines will matter. The kinds of fines that make him suck a liability no one will hire hi…	['1633666867997843457']	1633666867997843457	[{'type': 'retweeted', 'id': '1633639743299657731'}]	2	0	0	0	0		
986	everyone	2023-03-09T03:11:47.000Z	en	1633666865729015808	1271702994942193664	RT @seafocks: @RepMTG Guess again. Maga ran up $8 trillion in new debt in 4 short years under the loser guy. You gqp dimwits are the ones w…	['1633666865729015808']	1633666865729015808	[{'type': 'retweeted', 'id': '1633644795582205956'}]	8	0	0	0	0		
987	everyone	2023-03-09T03:11:46.000Z	en	1633666862742396931	1093990775585685507	RT @xoxo_chelsea22: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the a…	['1633666862742396931']	1633666862742396931	[{'type': 'retweeted', 'id': '1633614795902689280'}]	5	0	0	0	0		
988	everyone	2023-03-09T03:11:46.000Z	en	1633666860389654528	3386717362	"RT @nav1n0x: So I finally wrote an article on Medium. This article is about my recent SQL Injection found in a maga retail outlet.

How I g…"	['1633666860389654528']	1633666860389654528	[{'type': 'retweeted', 'id': '1633555308264972289'}]	54	0	0	0	0		
989	everyone	2023-03-09T03:11:46.000Z	en	1633666859697336321	2591410081	RT @JTMLX: “She must have been so honored to have MAGA voters choose her as the next vice president they try to hang.” — STEPHEN COLBERT	['1633666859697336321']	1633666859697336321	[{'type': 'retweeted', 'id': '1633475502186074114'}]	2	0	0	0	0		
990	everyone	2023-03-09T03:11:44.000Z	en	1633580995122466820	3432233293	"@RandyMarzo @GlennJacobsTN You do understand lefties, leftists, liberals, and dems DO NOT share the same political ideologies, correct? Just as a republican, a christofascist, Maga Republicans aren't the same.

Also, if a dem is being a hypocrite I'd call them out too."	['1633666851296382977']	1633666851296382977	[{'type': 'replied_to', 'id': '1633663357692657665'}]	0	0	0	0	1	1486761734752845824	ac88a4f17a51c7fc
991	everyone	2023-03-09T03:11:43.000Z	en	1633660169417621507	866458494752497664	@RonFilipkowski The only people I know who want to put that much makeup on and have that much cosmetic work are maga women and drag queens who are professional entertainers.	['1633666851002798081']	1633666851002798081	[{'type': 'replied_to', 'id': '1633660169417621507'}]	0	0	1	0	25	1298372735383605249	
992	everyone	2023-03-09T03:11:43.000Z	en	1633666847697522688	3145379514	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633666847697522688']	1633666847697522688	[{'type': 'retweeted', 'id': '1633518559342075920'}]	367	0	0	0	0		
993	everyone	2023-03-09T03:11:43.000Z	en	1633666847445794816	512062341	Don't MAGA people understand that they now have the freedoms to do the things that can destroy a Democracy, with that new government, they will never have the same rights to critique an autocracy or a Dictator again because rights will go only to elites given to themselves.	['1633666847445794816']	1633666847445794816		0	0	0	0	7		6ffcf3b0b904bbcb
994	following	2023-03-09T03:11:43.000Z	en	1633666846904778752	88422063	RT @CantStandya2018: Maga morons your favorite Propaganda boy hates your man Trump	['1633666846904778752']	1633666846904778752	[{'type': 'retweeted', 'id': '1633325542693912578'}]	2	0	0	0	0		
995	everyone	2023-03-09T03:11:42.000Z	en	1633666843515781121	1204547044662099968	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	['1633666843515781121']	1633666843515781121	[{'type': 'retweeted', 'id': '1633575645581307904'}]	904	0	0	0	0		
996	everyone	2023-03-09T03:11:41.000Z	en	1633666841456308224	2378324935	RT @SummerlinDorian: @DirkSchwenk @MuellerSheWrote I think maga goes when trump goes. This thing DeSantis is doing will implode. Homes gave…	['1633666841456308224']	1633666841456308224	[{'type': 'retweeted', 'id': '1633629211180007424'}]	2	0	0	0	0		
997	everyone	2023-03-09T03:11:41.000Z	en	1633666838554095623	1506316963168997383	"Republicans at CPAC attacked Transgender people, their new favorite punching bag, while touting the injustice of jailed MAGAS who attacked the Capitol on January 6th. 

They will soon be visiting those jailed, will they visit this MAGA transwoman? 👇🏼
B-52s https://t.co/5x6cp7ZDcU"	['1633666838554095623']	1633666838554095623		0	0	0	0	17		
998	everyone	2023-03-09T03:11:40.000Z	en	1633666835932487680	725332871796383745	RT @greg_price11: After nobody responded to his calls to evacuate the Senate on J6, Tarik Johnson was fired for being pictured in a MAGA ha…	['1633666835932487680']	1633666835932487680	[{'type': 'retweeted', 'id': '1633280727016939520'}]	2652	0	0	0	0		
999	everyone	2023-03-09T03:11:39.000Z	en	1633666831910162432	1495837006429052941	RT @AlaskaPatriot1: Attention all Patriots🌹❤️ @thejavawitch ❤️🌹is closing in on the 15,000 Followers milestone! Let’s unite to give her a l…	['1633666831910162432']	1633666831910162432	[{'type': 'retweeted', 'id': '1633663612685254657'}]	29	0	0	0	0		
1000	everyone	2023-03-09T03:11:38.000Z	en	1633666826902319104	1501000089007194112	RT @Andie00471: Dear Maga Nimwits, if Ashli Babbitt had every right to enter The US Capitol as a 'peaceful tourist', why was she crawling t…	['1633666826902319104']	1633666826902319104	[{'type': 'retweeted', 'id': '1633545399515357197'}]	228	0	0	0	0		
1001	everyone	2023-03-09T03:11:35.000Z	en	1633666815351046144	1151118460665159680	"GLENN YOUNGKIN💀IS A GOP MAGA REPUBLICAN CONSERVATIVE EXTREMIST MONSTER 🤢@GlennYoungkin @GovernorVA
#GlennYoungkinIsAMonster https://t.co/4rTw4SKTCl"	['1633666815351046144']	1633666815351046144		0	0	0	0	2		
1002	everyone	2023-03-09T03:11:34.000Z	en	1633666812402597888	1402064879792492559	RT @paul_lander: When Trump Passes the MAGA Hat, His Aides Clutch Their Wallets. MAGA =More Americans Grifted Again.	['1633666812402597888']	1633666812402597888	[{'type': 'retweeted', 'id': '1633592337019600896'}]	3	0	0	0	0		
1003	everyone	2023-03-09T03:11:33.000Z	en	1633666808031981571	1443610083124858882	"RT @BillKristol: ""McCarthy and Fox are afraid of alienating all their insurrection-happy viewers, voters, and colleagues...They've all coll…"	['1633666808031981571']	1633666808031981571	[{'type': 'retweeted', 'id': '1633636854988697603'}]	95	0	0	0	0		
1004	everyone	2023-03-09T03:11:33.000Z	en	1633666806006046723	1102085854107963398	RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…	['1633666806006046723']	1633666806006046723	[{'type': 'retweeted', 'id': '1633432287059558402'}]	1894	0	0	0	0		
1005	everyone	2023-03-09T03:11:33.000Z	en	1633666805326544896	1586131890762719232	"RT @kimmagagal2: Way too many furry gerbils trolling MAGA'S! It's like an invasion of annoying Lil freaks🙄
#blockfurries"	['1633666805326544896']	1633666805326544896	[{'type': 'retweeted', 'id': '1633625318853611520'}]	15	0	0	0	0		
1006	everyone	2023-03-09T03:11:30.000Z	en	1633666793431760896	1594243359169708032	Canadian born Rafael Ted Cruz is depending on the MAGA GOP to be so inept that they finally allow people born outside the US to become President. Right @tedcruz you hope they start allowing non Americans to become president and the MAGA gop is your one chance.	['1633666793431760896']	1633666793431760896		0	0	0	0	0		
1007	everyone	2023-03-09T03:11:30.000Z	en	1633666792676634625	1597407129614401536	RAY EPPS works for a 3 letter agency and has been PROTECTED by the UN-select committee. He was planted to CREATE and START a riot with the help of ANTiFA paid rioters dressed in MAGA gear. Real MAGA stood back! The videos are clear! https://t.co/nFygkeL9XO	['1633666792676634625']	1633666792676634625	[{'type': 'quoted', 'id': '1633605074994839555'}]	1	0	0	0	30		
1008	everyone	2023-03-09T03:11:28.000Z	en	1633575805740613642	707853761692213248	@BackAvatar Do you think any of these drones know what patriot means. I think they think if your ultra maga right wing I'm automatically a patriot	['1633666786850635777']	1633666786850635777	[{'type': 'replied_to', 'id': '1633575805740613642'}]	0	0	0	0	5	1309144036972863488	
1009	everyone	2023-03-09T03:11:26.000Z	en	1633163721345232900	1519132288520400896	"@827js @JohnPot259 @WenMaMa2 @AppSame @DFBHarvard @x4Eileen @01IOTA @Coleyufo @jAlmz5 @Imcg_2 @PeriklesGREAT @Tweeklives @Tex_2A @smrose29 @45KAG1 @cleansniper45 @Bree1914 @toypilaNews @Bagel69er @Czesc45 @CasanovaX8X @qfd_bruce @mother_tx @TMzedg @MP1Eye @Pgh_Buz @1MCMN @Pat10th @sexyone491 @mil_vet17 @VEtFeMaLE @JohnWisconsin7 @MRedPilld @Lisa67332426 @cruisesandiego @hewentatthat @txcelat @RSKellner @3Tony48 @CoVet_81 @dpsgpa @ssgtbarbarausaf @JohnTCross2 @WraithCustoms @Scobra642 @shipmate_68 @NamvetTN @EagleEyeFlyer @NE1Honest ""ILLEGAL ALIENS"" GET IT RIGHT ~MAGA~We The People~Followers of Jesus Christ Our Lord &amp; Saviour~American Patriotic Nationalist ~ Donald J Trump ~Marjorie Taylor Greene~ Lauren Boebert ~Kristi Noem ~Mayra Flores~Sen. Marsha Blackburn~
Reply2w https://t.co/Bc2xDlGHZj"	['1633666777149493250']	1633666777149493250	[{'type': 'replied_to', 'id': '1633568221633605633'}]	0	0	0	0	3	1583448502096502788	
1010	everyone	2023-03-09T03:11:26.000Z	en	1633666775643463685	1151118460665159680	RT @VoteIsAntidote: @CNNSotu @jaketapper @CNN @GovernorVA GOP MAGA REPUBLICAN EXTREMIST CONSERVATIVE Glenn YOUNGKIN @GlennYoungkin @Governo…	['1633666775643463685']	1633666775643463685	[{'type': 'retweeted', 'id': '1633660581273120769'}]	1	0	0	0	0		
