|reply_settings|id|lang|text|conversation_id|author_id|referenced_tweets|edit_history_tweet_ids|created_at|public_metrics.retweet_count|public_metrics.reply_count|public_metrics.like_count|public_metrics.quote_count|public_metrics.impression_count|in_reply_to_user_id|geo.place_id
365|everyone|1633647354573103105|en|RT @Mary1Kathy: Kyle’s got to make a living but my advice to him was to crawl under a rock and live his life anonymously, his attorney told…|1633647354573103105|65641752|[{'type': 'retweeted', 'id': '1633646795531354113'}]|['1633647354573103105']|2023-03-09T01:54:15.000Z|5|0|0|0|0||
366|everyone|1633647351180001280|en|RT @DSFisAddlepated: @DarinArmstrong @JimMart68737540 @em91478 @claranicole611 @BSDetector4u @EmmetteLingerf1 @1947levittown @JJFLORENCE6 @…|1633647351180001280|2168827300|[{'type': 'retweeted', 'id': '1633622638278103043'}]|['1633647351180001280']|2023-03-09T01:54:14.000Z|3|0|0|0|0||
367|everyone|1633647350727036929|en|My adult sons and their friends assure me that their generation will destroy MAGA, FOX and all these rising fascists. It gives me so much hope. Register and vote 🗳️ in droves from school board to city hall to state &amp; federal levels. Vote everyone! https://t.co/zAU1jR0A4M|1633647350727036929|852877577962242048|[{'type': 'quoted', 'id': '1633502772330102784'}]|['1633647350727036929']|2023-03-09T01:54:14.000Z|0|0|0|0|0||
368|everyone|1633647349598912512|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633647349598912512|26647156|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633647349598912512']|2023-03-09T01:54:14.000Z|596|0|0|0|0||
369|everyone|1633647340509880320|en|@RealMattCouch NAFO getting BTFO by MAGA patriots lmao|1633633604117880832|14153459|[{'type': 'replied_to', 'id': '1633633604117880832'}]|['1633647340509880320']|2023-03-09T01:54:12.000Z|0|0|0|0|6|601535938|
370|everyone|1633647322558251008|en|@hwollenwebber @ToutSuiteSinner @NickDowdy10 @ihateHYPOCRITEZ @RepKinzinger @Liz_Cheney We normal people that are not crazy zombie brain dead maga, would never ever do that..|1632925050524536835|1550944755579662336|[{'type': 'replied_to', 'id': '1633313947389493248'}]|['1633647322558251008']|2023-03-09T01:54:08.000Z|0|0|0|0|3|3063655002|
371|everyone|1633647319341219842|en|RT @JamesTate121: I lost my father to MAGA when I could not follow Donald Trump and his lies he denounced me. In 2018 I had my son with Dow…|1633647319341219842|318610242|[{'type': 'retweeted', 'id': '1633645503609962496'}]|['1633647319341219842']|2023-03-09T01:54:07.000Z|9|0|0|0|0||
372|everyone|1633647318280044544|en|RT @JoeBiden: If the MAGA Republicans get their way, seniors will pay higher out-of-pocket costs on prescription drugs and insulin, the def…|1633647318280044544|187384483|[{'type': 'retweeted', 'id': '1633218474301595648'}]|['1633647318280044544']|2023-03-09T01:54:07.000Z|1196|0|0|0|0||
373|everyone|1633647317617188864|en|RT @BillKristol: “Embarrassing as it must be, they forge forward. As their reward, Fox enjoys continued ratings dominance. Carlson’s first…|1633647317617188864|3057792277|[{'type': 'retweeted', 'id': '1633643511210975232'}]|['1633647317617188864']|2023-03-09T01:54:06.000Z|21|0|0|0|0||
374|everyone|1633647313330601986|en|"RT @cardon_brian: At the origins of Covid-19 hearing, Raskin (D-MD) in true fashion won't let the MAGA (R)'s control the narrative. ""No mat…"|1633647313330601986|2884985404|[{'type': 'retweeted', 'id': '1633497833050640384'}]|['1633647313330601986']|2023-03-09T01:54:05.000Z|469|0|0|0|0||
375|everyone|1633647312357449728|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633647312357449728|16985474|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633647312357449728']|2023-03-09T01:54:05.000Z|1337|0|0|0|0||
376|everyone|1633647301901074433|en|"@JoeBiden 🚨Daily checklist for spamming quota:

Medicaid/Medicare ✅
MAGA/Republican✅
Firefighters
Voting✅
Eli Lily"|1633218474301595648|1427358976988045312|[{'type': 'replied_to', 'id': '1633218474301595648'}]|['1633647301901074433']|2023-03-09T01:54:03.000Z|0|0|0|0|2|939091|
377|everyone|1633647301443944448|en|@StHettie @laurenboebert There's  a huge insecurity problem amongst the MAGA crowd.|1633620362754768897|1004899879909457920|[{'type': 'replied_to', 'id': '1633641613648863232'}]|['1633647301443944448']|2023-03-09T01:54:03.000Z|0|0|1|0|3|58393267|
378|everyone|1633647297631338496|en|RT @mtgreenee: DOJ and Democrats used J6 to target and persecute MAGA Americans. Plain &amp; simple. And while J6 defendants are still persecut…|1633647297631338496|1262052698901405699|[{'type': 'retweeted', 'id': '1633106180032610306'}]|['1633647297631338496']|2023-03-09T01:54:02.000Z|7119|0|0|0|0||
379|everyone|1633647293722230791|en|RT @cardon_brian: Jamie Raskin (D-MD) #Fresh out of fucks to give calls out the nihilistic, Orwellian Ultra Maga Republicans and I am here…|1633647293722230791|553842149|[{'type': 'retweeted', 'id': '1633598051045588999'}]|['1633647293722230791']|2023-03-09T01:54:01.000Z|210|0|0|0|0||
380|everyone|1633647292631891971|en|"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"|1633647292631891971|21831035|[{'type': 'retweeted', 'id': '1633545604516151296'}]|['1633647292631891971']|2023-03-09T01:54:00.000Z|835|0|0|0|0||
381|everyone|1633647289481953280|en|"Democrats Are In Trouble In Two Swing States  #MAGA #TRUMP2024 #Trump

https://t.co/dA5smglRfv"|1633647289481953280|1574096740696920065||['1633647289481953280']|2023-03-09T01:54:00.000Z|0|0|0|0|2||
382|everyone|1633647283337084933|en|@Chicanatravels Maybe the bo acts as a natural behavior excellerator? There is a marked correlation between body filth &amp; maga, after all. 🤔🧐🤔🤨|1633631236773105664|125629353|[{'type': 'replied_to', 'id': '1633631236773105664'}]|['1633647283337084933']|2023-03-09T01:53:58.000Z|0|0|0|0|5|3325160673|
383|everyone|1633647276542377984|en|RT @Docziggy: MAGA science classes are going fetchingly!! https://t.co/7RP1qBcbZH|1633647276542377984|1132475090870915079|[{'type': 'retweeted', 'id': '1633626273741152256'}]|['1633647276542377984']|2023-03-09T01:53:57.000Z|7|0|0|0|0||
384|everyone|1633647276391374848|en|"@Moe69777 @ChuckCallesto They knew Antifa etc would be there, dressed as MAGA.  What better way to show what a 'deadly and violent insurrection' it was?

There were 100s of Antifa.  Also FBI and undercover cops agitators.  Don't forget Ray Epps.

The Nazis set the Reichstag fire btw."|1633628771168182273|1463836824858673155|[{'type': 'replied_to', 'id': '1633632504010645504'}]|['1633647276391374848']|2023-03-09T01:53:57.000Z|0|0|0|0|4|1389749500571496458|
385|everyone|1633647276223520768|en|"RT @emma6USA: Wednesday Blessings🙏
@Bellamari8mazz @LindaNTx @SirFlyzalot @1mir_r @JanetTX_Blessed @JanetFr11616397 @laura_7771 @PriamtheB…"|1633647276223520768|1553499622022303745|[{'type': 'retweeted', 'id': '1633602769386106880'}]|['1633647276223520768']|2023-03-09T01:53:57.000Z|100|0|0|0|0||
386|everyone|1633647271983341569|en|RT @claytoonz: Drawn in 30 seconds #TuckerCarlson #Trump #MAGA #FoxNews #FoxNewsLies #TuckerHatesTrump #TrumpyBear #DominionLawsuit #Tucker…|1633647271983341569|16271264|[{'type': 'retweeted', 'id': '1633633576133746689'}]|['1633647271983341569']|2023-03-09T01:53:55.000Z|2|0|0|0|0||
387|everyone|1633647271287066625|en|"RT @phil200269: Tucker Carlson just made everyone in the U.S. government his bitch.

#MAGA
#J6footage"|1633647271287066625|2472944959|[{'type': 'retweeted', 'id': '1633323871897112576'}]|['1633647271287066625']|2023-03-09T01:53:55.000Z|28|0|0|0|0||
388|everyone|1633647271194640384|en|RT @AnthonyResists: Ok Magats .  Can you admit now since Fox and Tucker Admitted what a disaster the last 4 years have been ? #maga #MAGA #…|1633647271194640384|1630383798301933568|[{'type': 'retweeted', 'id': '1633624793462489089'}]|['1633647271194640384']|2023-03-09T01:53:55.000Z|11|0|0|0|0||
389|everyone|1633647263905112064|en|RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…|1633647263905112064|26647156|[{'type': 'retweeted', 'id': '1633569264488820736'}]|['1633647263905112064']|2023-03-09T01:53:54.000Z|670|0|0|0|0||
390|everyone|1633647262911041536|en|@TabathaFJB @MBM_MAGA_17 Obviously both a couple of twits👏👏👏|1620414975608225792|3341520682|[{'type': 'replied_to', 'id': '1620422332446830595'}]|['1633647262911041536']|2023-03-09T01:53:53.000Z|0|0|0|0|1|1530179509307285508|
391|everyone|1633647258318110721|en|RT @HelpStopHate: Dem brains and some MAGA minds.|1633647258318110721|1242601076903337986|[{'type': 'retweeted', 'id': '1633561203686473729'}]|['1633647258318110721']|2023-03-09T01:53:52.000Z|4|0|0|0|0||
392|everyone|1633647257353420802|en|@ClayTravis Considering Fox News amplified Trump’s election lies despite knowing they were total B.S maybe you should donate some of your net worth to the defense fund for these poor MAGA lunatics. Look forward to you posting a screenshot of the check.|1633643690794123267|1491773562528616453|[{'type': 'replied_to', 'id': '1633643690794123267'}]|['1633647257353420802']|2023-03-09T01:53:52.000Z|0|0|0|0|3|50772918|
393|everyone|1633647253293236224|en|RT @washingtonpost: Sen. J.D. Vance (R-Ohio) campaigned as a MAGA brawler just a few months ago. But on Tuesday, he stood in front of his R…|1633647253293236224|2267700079|[{'type': 'retweeted', 'id': '1633641013708492800'}]|['1633647253293236224']|2023-03-09T01:53:51.000Z|39|0|0|0|0||
394|everyone|1633647248545312768|en|"RT @BillKristol: ""McCarthy and Fox are afraid of alienating all their insurrection-happy viewers, voters, and colleagues...They've all coll…"|1633647248545312768|3843442405|[{'type': 'retweeted', 'id': '1633636854988697603'}]|['1633647248545312768']|2023-03-09T01:53:50.000Z|70|0|0|0|0||
395|everyone|1633647246959951875|en|RT @BettyBowers: We can't spread Tucker Carlson's genuine, private hatred of Donald Trump enough to the MAGA zombies who blindly watch and…|1633647246959951875|164381120|[{'type': 'retweeted', 'id': '1633283175337082881'}]|['1633647246959951875']|2023-03-09T01:53:50.000Z|1587|0|0|0|0||
396|everyone|1633647240865628160|en|@RepJeffries Extreme MAGA republicans means over 50% of the American population. See ya in 2024 homeboy.|1633487101600620546|1584959266519138304|[{'type': 'replied_to', 'id': '1633487101600620546'}]|['1633647240865628160']|2023-03-09T01:53:48.000Z|0|0|0|0|2|467823431|
397|everyone|1633647240265838592|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633647240265838592|1006366477|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633647240265838592']|2023-03-09T01:53:48.000Z|596|0|0|0|0||
398|everyone|1633647238160474112|en|"@AlanShipnuck @firepitstories sounded like lowest common denominator stuff. MAGA stuff.

The PGA is supposed to appeal to people too disinterested to search out the truth? That's Big Lie territory.  

""The real world of golf"" will follow and Arnie would agree."|1633511150892761089|1487607163308568577|[{'type': 'replied_to', 'id': '1633511150892761089'}]|['1633647238160474112']|2023-03-09T01:53:47.000Z|0|0|0|0|13|24926933|
399|everyone|1633647237749153794|en|RT @PoliticusSarah: Hakeem Jeffries “The big lie has consequences and democracy is held together by some basic principles, such as free and…|1633647237749153794|284721271|[{'type': 'retweeted', 'id': '1632390609297088514'}]|['1633647237749153794']|2023-03-09T01:53:47.000Z|693|0|0|0|0||
400|everyone|1633647237610762241|en|@janaha22 @FoxNews The left HATE anyone that disagrees with them and are automatically labeled MAGA, they found a new go to since they started supporting Nazi’s. 🤣 Love it.|1633619881949270019|43105551|[{'type': 'replied_to', 'id': '1633620332496945153'}]|['1633647237610762241']|2023-03-09T01:53:47.000Z|0|0|0|0|2|1298967069246062592|
401|everyone|1633647235316727809|en|"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"|1633647235316727809|1478192406352699392|[{'type': 'retweeted', 'id': '1633545031121350656'}]|['1633647235316727809']|2023-03-09T01:53:47.000Z|1299|0|0|0|0||
402|everyone|1633647229343784962|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633647229343784962|3292807238|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633647229343784962']|2023-03-09T01:53:45.000Z|498|0|0|0|0||
403|everyone|1633647227393703938|en|Deadly insurrection! Scary MAGA Republicans rioting! Doesn't look that way to me... Looks kinda like um, well, uh, peaceful!!!🤣🤣🤣 https://t.co/VdmxKzc5YA|1633647227393703938|1579642514641850368|[{'type': 'quoted', 'id': '1633644704050081792'}]|['1633647227393703938']|2023-03-09T01:53:45.000Z|0|0|2|0|7||
404|everyone|1633647226193944582|en|"RT @phil200269: Tucker Carlson just made everyone in the U.S. government his bitch.

#MAGA
#J6footage"|1633647226193944582|3675797296|[{'type': 'retweeted', 'id': '1633323871897112576'}]|['1633647226193944582']|2023-03-09T01:53:45.000Z|28|0|0|0|0||
405|everyone|1633647226013483008|en|@restoreorderusa If he's allowed to wear camo I'm gonna wear a fez with MAGA on it|1633641791667810306|1469083368956567552|[{'type': 'replied_to', 'id': '1633641791667810306'}]|['1633647226013483008']|2023-03-09T01:53:45.000Z|0|0|0|0|12|1521870690630221824|
406|everyone|1633647224289742849|en|"@JoeBiden 🚨Daily checklist for spamming quota:

Medicaid/Medicare ✅
MAGA/Republican✅
Firefighters
Voting✅
Eli Lily"|1633503595651010561|1427358976988045312|[{'type': 'replied_to', 'id': '1633503595651010561'}]|['1633647224289742849']|2023-03-09T01:53:44.000Z|0|0|0|0|2|939091|
407|everyone|1633647219705360385|en|RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…|1633647219705360385|297801677|[{'type': 'retweeted', 'id': '1633610944302714881'}]|['1633647219705360385']|2023-03-09T01:53:43.000Z|389|0|0|0|0||
408|everyone|1633647218447224832|en|"RT @TaraSetmayer: Tucker Carlson is a dishonest coward.

He wouldn’t dare be so smug to the faces of the the Jan 6th officers who endured t…"|1633647218447224832|328132772|[{'type': 'retweeted', 'id': '1633215195022598144'}]|['1633647218447224832']|2023-03-09T01:53:43.000Z|896|0|0|0|0||
409|everyone|1633647218031747072|en|Brother in Christ there are people in my replies who  think I am a fox-news MAGA conservative. Babe this convo is too online for u|1633642831603462144|3579497298|[{'type': 'replied_to', 'id': '1633643797576921089'}]|['1633647218031747072']|2023-03-09T01:53:43.000Z|0|0|0|0|10|3579497298|
410|everyone|1633647217310412801|en|RT @MartyTa94849826: Kevin McCarthy's release of the Jan 6 tapes to allow Tucker Carlson to rewrite the history of Jan 6 will haunt the res…|1633647217310412801|1199519668412780545|[{'type': 'retweeted', 'id': '1633535006990557185'}]|['1633647217310412801']|2023-03-09T01:53:42.000Z|91|0|0|0|0||
411|everyone|1633647214428921856|en|RT @OccupyDemocrats: If you’re impressed that the GOP campaign aide who accused MAGA heavyweight Matt Schlapp of sexual battery just came f…|1633647214428921856|1631407375541325828|[{'type': 'retweeted', 'id': '1633603480903626752'}]|['1633647214428921856']|2023-03-09T01:53:42.000Z|41|0|0|0|0||
412|everyone|1633647211488632833|en|"RT @Roshan_Rinaldi: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge 

https://t.co/FhTOzytZ16"|1633647211488632833|883316162|[{'type': 'retweeted', 'id': '1633645741548634112'}]|['1633647211488632833']|2023-03-09T01:53:41.000Z|7|0|0|0|0||
413|everyone|1633647211254018048|en|RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…|1633647211254018048|1526819282323009538|[{'type': 'retweeted', 'id': '1633569264488820736'}]|['1633647211254018048']|2023-03-09T01:53:41.000Z|670|0|0|0|0||
414|everyone|1633647209764773888|en|@mrsmaisy @HamRadioJoe @CarrieAMaze23 @MAGA_Translator @Jay_see_see @ThereseOSulliv2 @SmartUSAPat1 @Julie_NoNumbers @AngryFleas @BluesElmwood @NunuLives @antiLibmob @GaryIsTheDad @KidRockFan4 @CraigCastleber1 @justasimplema20 @Kellyring @jimaw63 @TheSeriousOne56 @TruthisnotT @darstin1957 @therealBFizzzle @marie745640 @C0DE_W4RR10R @hrt6017 @srasberry1 @JimlikesBB @jbizzy6969 @Tommy15819423 @bluver41 @ArthurP41275988 @JamesLauder12 @nitros1954 @sammk1964 @CommentPleasure @MarkBatin @gmail_hess @realZacharyKent @findtruthinside @CriticaSinMiedo @andrew7rd @jyurgealitis @WeRtheArmy @phil_denton @ItsBT50 @theromsey @f505eb72b9cd493 @JustinTrudeau @JoeBiden I think he blocked me, too.|901233427525107712|1518910017117859840|[{'type': 'replied_to', 'id': '1633644206848614400'}]|['1633647209764773888']|2023-03-09T01:53:41.000Z|0|0|1|0|1|42228475|
